video_id,title,description,channel,published_at,url,sentiment,comment_sample
uMt00TZc_QI,AKU SUKA NONTON SOUND HOREG | ICHA CELLOW Ft. DESI AFRIKA JOGET BARENG  FULL VIRAL TIKTOK ( OMV ),"AKU SUKA NONTON SOUND HOREG Don't forget to Like, Comment, Share and Subscribe Subscribe ...",Serena Voice,2025-09-08T12:00:06Z,https://www.youtube.com/watch?v=uMt00TZc_QI,Pro,"['terimksih teman teman ya ❤ yanv udah support', 'Horeg bngt di headset uenak bngt', '😂😂😂😂😂', 'Izin ambil potongan footage boleh mas? ❤smoga rejekinya melimpah😊', 'malem']"
kQ9fNaVTlBA,TRAGEDI SOUND HOREG TEREKAM! #soundhoreg #soundsystem #soundkarnaval #djsoundhoreg2025 #disaster,"Ketika bencana datang tanpa peringatan, hanya pengetahuan yang bisa menyelamatkan. Video ini dibuat menggunakan ...",ShortDisaster,2025-08-26T05:00:46Z,https://www.youtube.com/watch?v=kQ9fNaVTlBA,Netral,"['Lucu lucu kl ngedit.', 'Ini AI', 'Editan paling😅']"
O5XMHe_Yh_A,BLIZZARD AUDIO MINIATURE SIAP HOREG#shors #ceksound #soundsystem,,DUA ANAK,2023-10-13T08:06:29Z,https://www.youtube.com/watch?v=O5XMHe_Yh_A,Pro,"['Betel ama gua yukk sini😂', 'Semangat terus ya kak! 𝗧𝗶𝗺𝗼𝟰𝗗', 'Ronde berikut coba di 𝐓𝐈𝐌𝐎𝟒𝐃 bang', '𝐓𝐈𝐌𝐎𝟒𝐃 kasih sentuhan magis! Gak bisa berhenti nonton. 🙌', 'Awokawokawok salam dri 𝐓𝐈𝐌𝐎𝟒𝐃']"
cSycEPEi2lw,Thomas Alfa Edysound memed Si penemu sound horeg #horegmania #brewogaudio #thomasalvaedison,,Zaemarni Marni,2025-08-14T07:52:24Z,https://www.youtube.com/watch?v=cSycEPEi2lw,Netral,[]
PVf07KQm0GE,Cek Sound Horeg Bersama #ombobguys #keripikkentangmasboy #cacafamilyy #keluargasontoloyoguys,,Om bob guys,2025-07-26T11:00:48Z,https://www.youtube.com/watch?v=PVf07KQm0GE,Pro,"['Caper', '😂😂😂😂', 'ini sibubuya😊', 'Senang banget hari ini , habis di kasih sama  𝗛𝗕𝗖𝗠𝗔𝗡𝗧𝗨𝗟', 'Anjay']"
VUbvu0xac14,Sound Horeg Versi Baru | Dance Tiktok #dancetiktok,,TriYan Official,2025-08-24T02:41:54Z,https://www.youtube.com/watch?v=VUbvu0xac14,Pro,"['❤❤❤❤🎉🎉😂', '𝑨𝑴𝑩𝑰𝑳4️⃣𝐃🟥 tempat hoki yang nggak ada duanya!', 'Aku pilih kak Yuki', 'kak Yuki ko  berpa sangansih❤❤😮😮😊😊', 'P']"
QuBuCek7SpQ,aku suka nonton sound horeg viral 2025 (7) #dancetiktok #danceviral #dancevideo #dance,,Video anda,2025-08-22T12:39:44Z,https://www.youtube.com/watch?v=QuBuCek7SpQ,Netral,"['Roblox.  I. Love you 🥰 and I’m so happy 😃 and I’m sorry for your loss I know that', 'Aku pilih Roblox', 'Timm MLBB ni bosss\n👇', '22 ny', 'Tim FF']"
-lFOzr3XY-Q,DJ SHOLAWAT FULL ALBUM VIRAL 2025 FULL BASS HOREG MIDDLE NROTOK PARAH,djceksound #djterbaru #sholawat #djramadhan #djsholawat #djtiktok #djviral #djsimpatik #djremix #fullbass #djkoplo #qiplibdl ...,Oyox88 Prodaksen,2025-05-09T08:18:48Z,https://www.youtube.com/watch?v=-lFOzr3XY-Q,Pro,"['❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️', 'Jatim hadir', '🕺🕺🕺', 'Palydgyc', 'Pa']"
z5o8dieAoSI,NGADU SOUND HOREG😅🤪🙈 #comedy #hiburansegar #trending #lucu #drama #funny #humorvibes,,Mihol Story,2025-09-17T02:01:04Z,https://www.youtube.com/watch?v=z5o8dieAoSI,Pro,"['😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂', '😅🤪🙈', '😂😂😂😂😂😅😅😅😂😅😅😂😅', 'Woi kaget woi', 'V cd tu🎉🎉🎉']"
MLQviu4Zc1Y,aku suka nonton sound horeg,,kania satu,2025-08-30T00:59:32Z,https://www.youtube.com/watch?v=MLQviu4Zc1Y,Netral,['The way you present is really helpful I did not expect it to be this good.']
y17Bi2nEA_M,Sound horeg jatim full lighting | sound horeg india prindavan,,Kendo Channel,2024-11-06T05:20:36Z,https://www.youtube.com/watch?v=y17Bi2nEA_M,Pro,"['Anjai& sonnya🤣😂🤣😂🤣😂🤣😂', 'Bikin senyum sendiri! 𝐓𝐈𝐌𝐎𝟒𝐃', 'Bangun tidur langsung buka ✌𝐓𝐈𝐌𝐎𝟒𝐃✌.', '0:02 Wah keren 𝐓𝐈𝐌𝐎𝟒𝐃 terbaik menang mudah', 'selalu bikin aku balik lagi dan lagi! 🔁𝐓𝐈𝐌𝐎𝟒𝐃']"
GhsBz3PFoaA,ICHA CELLOW Ft. DESI AFRIKA - AKU SUKA NONTON SOUND HOREG ,"Judul Lagu Don't forget to Like, Comment, Share and Subscribe Subscribe : https://bit.ly/SubsSerenaVoice Special Thanks To ...",Serena Voice,2025-09-14T11:59:23Z,https://www.youtube.com/watch?v=GhsBz3PFoaA,Pro,"['Makhluk2 kelas rendah', 'Ini Yg nya nyi Adik ku Ica CELLOW ku sayang Yaaaa  ???', 'Good Luck Job And Sukses Untuk Adik Centil ICA CELLOW ku Cinta ku ❤❤❤❤', 'Blass ra nyeni', 'Keren asli']"
itzrp-7Hrx4,Icha Chellow Artis Sound Horeg Di Jawa timur Indonesia #soundhoreg #sound #ichacellow,,UYURUYUR87,2025-06-28T01:59:27Z,https://www.youtube.com/watch?v=itzrp-7Hrx4,Pro,"['Tetangga aq itu cok yg berkacamata hitam', 'Medeni', 'Bibirnya kayak bool ayam', 'ICA CANTIK KARNA OP', ""Tertolong oplas apanya' tambah ajiooorrr raine 😂""]"
fbLTFRYuHQ0,DJ CINTA MERAH JAMBU MANGU KANDAS DANGDUT MIDDLE NROTOK KARNAVAL SOUND HOREG FULL BASS,DJ MASHUP TABOLA BALE TROMPET BRAZIL MIDDLE NROTOK SOUND KARNAVAL SOUND BASS HOREG MANGU X ...,Central Slow Bass,2025-08-20T06:34:57Z,https://www.youtube.com/watch?v=fbLTFRYuHQ0,Pro,"['horeg²', 'p', '👍👍', 'asek', 'Semuah chanel ini bassnya bikin genteng rontok...😂😂']"
H76WZLLFWs0,DJ CEK SOUND PERANG MIDDLE NROTOK CETUNG CETANG RAGATAK ANDALAN SOUND HOREG 2025,djceksoundbassglerr #djceksoundfullbasshoreg #djceksoundmiddlenrotok #djterbaru #djbattlesumbersewu2025 #djviral ...,KUMBANG JATI,2025-04-28T12:49:15Z,https://www.youtube.com/watch?v=H76WZLLFWs0,Netral,[]
gTf8FxezXjY,Dj Bukit Berbunga Bass Horeg Style Party Full Album Terbaru Viral Karnaval 2025 Kocak 99,Dj Bukit Berbunga Bass Horeg Style Party Full Album Terbaru Viral Karnaval 2025 Kocak 99.,DJ Kocak 99,2025-08-28T23:00:44Z,https://www.youtube.com/watch?v=gTf8FxezXjY,Pro,"['jossss', 'sore mantap gerrr', 'Mantap boookk', 'Mantap 😀', '5 menit🙏']"
qLveMIG91jE,Wih Anjay Sound Horeg Naik Motor #soundsystem #soundhoreg #masukberanda,Wih Anjay Sound Horeg Naik Motor #soundminiatur​ #soundkarnavalindonesia #soundsystem​ #fyp​ #shortvideo​ #sound​ ...,SQUAD AUDIO,2025-08-28T13:12:22Z,https://www.youtube.com/watch?v=qLveMIG91jE,Pro,"['Rezeki ngucur terus auto shopping bareng 𝑨𝑴𝑩𝑰𝑳4️⃣𝐃🟥', '𝑨𝑴𝑩𝑰𝑳4️⃣𝐃🟥 main seru kontrakan terbayar lancar!', 'Rezeki ngucur terus auto shopping bareng 𝑨𝑴𝑩𝑰𝑳4️⃣𝐃🟥', 'Mau di bawa ke rumah pinggir sawah mau buat hajatan', 'Sound horeg✖️\nSound hajatan☑️']"
bdxuMIZumqw,Jatuh dari fuso sound karnaval bass horeg,,D A F ,2023-06-21T00:10:30Z,https://www.youtube.com/watch?v=bdxuMIZumqw,Kontra,"['<sos>', 'MashaAllah❤️❤️❤️nabi muhammad ﷺ tidak pernah menyentuh atau berjabat tangan dengan wanita (bukan mahramnya). MashaAllah\n\nHadits:\n\nلأَنْ يُطْعَنَ فِي رَأْسِ رَجُلٍ بِمِخْيَطٍ مِنْ حَدِيدٍ خَيْرٌ لَهُ مِنْ أَنْ يَمَسَّ امْرَأَةً\nلا تَحِلُّ لَهُ\n“Ditusuknya kepala seseorang dengan pasak dari besi, sungguh lebih baik daripada menyentuh wanita tidak halal baginya.” (HR. Thobroni dalam Mu’jam Al Kabir 20: 211. Syaikh Al Albani mengatakan bahwa hadits ini shahih).', 'karena malu sakitpun ditahan', 'Pelan pak sopir ²😂😂😂😂😅😅😅🤣🤣🤣🤣🙏🙏((DJ 😱😱😭😭', 'Sakit GK seberapa malunya 😂😂']"
6Ao4C2roasQ,pegang sound horeg 🥹❤️🇵🇸❤️🍉,,GaskeunlurTV,2025-09-05T11:18:00Z,https://www.youtube.com/watch?v=6Ao4C2roasQ,Pro,"['😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂', '😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂', 'hahahah😂😂😂', '😂😂😂😂😂😂😂😂😂', '😂😂😂😂😂😂😂😂😂😅😅😅😅😢']"
K_IA5ciKHY8,Tidur di Samping Truk Sound Horeg #soundsystem #soundhoreg #masukberanda,Tidur di Samping Truk Sound Horeg #soundminiatur​ #soundkarnavalindonesia #soundsystem​ #fyp​ #shortvideo​ #sound​ ...,SQUAD AUDIO,2025-09-24T11:41:08Z,https://www.youtube.com/watch?v=K_IA5ciKHY8,Pro,"['0:02 Wah keren 𝐓𝐈𝐌𝐎𝟒𝐃 terbaik menang mudah', 'Wkwkwk reactionnya bikin ngakak! Kalo mau ngakak sambil menang, 𝐓𝐈𝐌𝐎𝟒𝐃 solusinya! 😆💎', 'Cuma mau kasi masukan aja Bang, aku sering main di 𝐓𝐈𝐌𝐎𝟒𝐃  dan main disini sportif g selalu Rungkad bahkan sering dikasi menang', '0:02 Wah keren 𝐓𝐈𝐌𝐎𝟒𝐃 terbaik menang mudah', '✌𝐓𝐈𝐌𝐎𝟒𝐃✌ selalu kasih pengalaman main yang maksimal! 💯']"
PVSdrbrVzPA,🔥DJ CEK SOUND HOREG LAGU PILIHAN TERBARU 2025 YANG KALIAN CARI 🎶,DJ CEK SOUND HOREG LAGU PILIHAN TERBARU 2025 YANG KALIAN CARI https://sociabuzz.com/wahbroow/tribe ...,WAHBROOW ,2025-09-12T00:00:06Z,https://www.youtube.com/watch?v=PVSdrbrVzPA,Pro,"['Sukses sllu Broow..🎉🎉🎉🎉 sekedar dari aku mantan Pacarmu', 'Lamongan hadir bosku.... 🎉🎉🎉', 'Maaf judul lagu pertama apa ya namanya', 'Mantab lanjuuut', 'Jateng Hadir☝ bolo 🙏']"
PLnJe8PtubE,Kagetin Banyak Kucing Pakai Sound Horeg Raksasa,,AL Hafizh,2025-10-01T02:00:49Z,https://www.youtube.com/watch?v=PLnJe8PtubE,Netral,['Kucing nya sampe terbang']
vrBjXOnLBEU,SOUND HOREG PROMAX😎😎 #shorts #itsmeissie,,itsmeissie,2025-09-08T12:31:18Z,https://www.youtube.com/watch?v=vrBjXOnLBEU,Pro,"['Kakak messi cantik banget😊😊😊', '😂promex', 'Kk makin lama makin imutt lucu cantik', '❤❤❤❤', 'Aku suka nonton Korea YouTube video song jadi susu menjadi susu']"
-uZ2EhpXS_w,DJ TAMBAL BAN MIDDLE KRUAKKK VIRAL TIKTOK - FULL BASS HOREG TERBARU | PLREVOLUTION,DJ TAMBAL BAN MIDDLE KRUAKKK VIRAL TIKTOK - FULL BASS HOREG TERBARU | PLREVOLUTION Assalamualaikum ...,𝙋𝙇 𝙍𝙀𝙑𝙊𝙇𝙐𝙏𝙄𝙊𝙉 ( 𝙍𝙍𝙉 ),2025-07-01T03:56:39Z,https://www.youtube.com/watch?v=-uZ2EhpXS_w,Pro,"['up ulang guys\nyang versi tiktok link di bawah \nhttps://youtu.be/E4VfpagE35k', 'aku iki mencreettt crettt crettt', 'Mantap lagunyason', 'Muantep polll bass nya glerr sampai kaca tetangga saya getarr', 'horeg banget bang kalo di salon ku 😅😅']"
N14hc1AST7A,Mainan Sound Horeg Mini Dengan Musik,,Rifky Wicaksono,2025-08-24T10:50:21Z,https://www.youtube.com/watch?v=N14hc1AST7A,Pro,"['Sama tp ak belinya 50k', 'Cek harga bang', 'Aku sudah punya', 'Persis punya anak ku bang, anak ku seneng banget sampe tidur aja di bawa', 'Q']"
7KDtlptyzkY,Truk Sound Horeg Maskot Robot Karnaval - Aku Suka Nonton Sound Horeg #soundhoreg #karnaval #ai,,Noe Infinity,2025-09-13T13:00:29Z,https://www.youtube.com/watch?v=7KDtlptyzkY,Netral,"['😎🤘🏮😎😎😎😎😎😎😎😎😎😎😎😎😎👍', 'Kok gak lengkap sih kak 💔💔💔']"
_mDJYD6Jpew,DJ AKU SUKA SOUND HOREG V2 DANGDUT X PARTY BASS NGANTEM 😎🤙,"Di larang reupload‼️ Dj horeg, dj horeg, dj paradise, dj karnaval terbaru 2024 dj terbaru 2025, dj terbaru 2025 full bass, ...",𝘿𝙅 𝙀𝘿𝙔 𝙋𝙍𝙊𝙅𝙀𝘾𝙏,2025-09-08T08:32:35Z,https://www.youtube.com/watch?v=_mDJYD6Jpew,Pro,"['Dangdutan dulu min😅', 'Bagus aku suka sama lagu sound horeg😂😂😂❤❤❤❤❤❤', 'info judul dj yang pertama apa nama nya 🙏🙏🙏', 'Dj nya edy project memang muantep kaca saya pada pecah', 'Sound horeg Jatim memang luar biasa gak ada obat.nya masse mantapp 👍👍♥️🔥🎉']"
dkPEo41Ixds,Parodi sound horeg main layangan bali #komedi #soundviral,Sumber video tiktok : #Sound #miniatursoundsystem #audiosoundsistem #sounsystem #horeg #soudsystem #powerrakitan ...,ANOM RIYAN,2025-08-06T00:34:19Z,https://www.youtube.com/watch?v=dkPEo41Ixds,Pro,[]
cXSVrObS6X0,Aku Suka Nonton Sound Horeg 😍🔥#SoundHoreg#AkuSukaNonton #fyp#shorts#TrenViral#MusikViral#,"Kalau kamu juga suka, jangan lupa kasih ❤️ dan share ke teman-temanmu biar makin rame.",R n d,2025-08-19T13:22:48Z,https://www.youtube.com/watch?v=cXSVrObS6X0,Pro,"['❤❤❤❤❤', '😊😊😊😊❤❤❤ yg mi', '😊 pasti itu diedit ya 👍💤', 'aku suka nonton sound horeg berangkat normal pulang nya budeg tapi aku suka nonton sound horeg', 'lagu sayang loro']"
X9n99f0pGBE,Aku suka nonton sound horeg,,Diego Takupaz,2025-10-03T09:16:25Z,https://www.youtube.com/watch?v=X9n99f0pGBE,Netral,"['Real madrid', '❤️ cantik banget ka flo fla', 'Barca kalah lawan psg 2-1', 'Madrid', 'Real Madrid better']"
WubsgimE3kk,DJ AKU SUKA NONTON SOUND HOREG FULL BASS TRAP PARTY BY DJ RONY RMX OFFICIAL VIRAL TIKTOK 2025,DJ AKU SUKA NONTON SOUND HOREG FULL BASS TRAP PARTY DJ RONY RMX OFFICIAL VIRAL TIKTOK 2025 Disarankan ...,Azza Remix Funky,2025-09-11T03:00:38Z,https://www.youtube.com/watch?v=WubsgimE3kk,Pro,"['Pertama mas azza pin dong plis', 'Kurang banter ecek😂😂😂😂', 'ampun pak', 'ampun pak', 'Ete4🎉']"
Qdpi5MEmMyg,DJ MASHUP PEPAS DANZA KUDURO MIDDLE NROTOK KARNAVAL SOUND HOREG 2025,DJ MASHUP PEPAS DANZA KUDURO MIDDLE NROTOK KARNAVAL SOUND BASS HOREG FULL ALBUM TERBARU 2025 DJ ...,Central Slow Bass,2025-09-11T06:23:24Z,https://www.youtube.com/watch?v=Qdpi5MEmMyg,Pro,"['top', '👍', 'Geter sekali di setel di son 😮😮😮', 'top', 'asyik banget']"
0AYGkEuRYow,JEDAG-JEDUG miniatur sound system #sound #miniatur #horeg #layangan #light,Membuat miniatur sound system Truk sound system Lighting sound viral Sound horeg Maian layangan Ide kreatif kardus ...,udin kancil,2024-09-25T09:43:06Z,https://www.youtube.com/watch?v=0AYGkEuRYow,Pro,"['T', 'bang udah bikin.      bis', 'bangpakaispikembener', 'Aku mau sound truk aku udah laik dan subscribe', 'Bang minta suangan']"
fuHg9Hh-MgY,DJ MANGU X CALON MANTU IDAMAN TERBAIK MAMAMU COCOK UNTUK KARNAVAL SOUND HOREG 2025,DJ MANGU X CALON MANTU IDAMAN TERBAIK MAMAMU COCOK UNTUK KARNAVAL SOUND HOREG 2025 Remixer by ...,Central Slow Bass,2025-08-08T11:29:44Z,https://www.youtube.com/watch?v=fuHg9Hh-MgY,Pro,"['menit 33:00 ngeri bet bass nya 👍👍', '👍', 'joss', '😍', 'Menit 28 judulnya mas?']"
wM-JEH_-PjU,DJ SABAR - SADEWOK | STYLE TRAP MIDDLE X PARTY BASS HOREG | NEW VIRALL FYP TIK TOK |BK 29 PROJECT,"Assalamualaikum wr.wb,Selamat datang di channel saya,Semoga kalian terhibur dengan konten remix dari saya. • Judul Video: ...",BK 29 PROJECT,2025-09-08T05:30:34Z,https://www.youtube.com/watch?v=wM-JEH_-PjU,Pro,"['Jos pol', 'Jos mas amti gagal nk smpean gwe lagu', 'Mantappp  👍👍👍👻👻👻', 'Gunung Kelud  hadir luuuurrrrrrrrr baluurrrrrr\n❤❤❤❤❤❤❤❤', 'p']"
-yekm0UvoN8,MODE MALAM LAMPU TRUK BIKIN NGANTUK!!! SOUND BARU RILIS LANGSUNG CHEKSOUND,MODE MALAM LAMPU TRUK BIKIN NGANTUK!!! SOUND BARU RILIS LANGSUNG CHEKSOUND SILAKAN JOIN AKU ...,Kiki Core,2025-09-12T11:03:42Z,https://www.youtube.com/watch?v=-yekm0UvoN8,Pro,"['enak gak rek suwe suwe engko login dadi arek sound horeg iki ', 'Mantap suaranya sayang', 'Hoo mas lampu ne bemper dibenake \nFebri wong jokjakarta', '8Aku', 'Mas cobak pakek 12 sab bang😅🎉🎉']"
kstkz1Y9erY,dj aku suka nonton sound horeg versi tung tung sahur #ai #soundhoreg #anomali #tungtungtungsahur,,Apip Template,2025-08-18T05:02:05Z,https://www.youtube.com/watch?v=kstkz1Y9erY,Pro,"['KENAPA BOCIL BOCIL JAMAN SEKARANG IDOLA NYA TUNG TUNG SAHUR😭😭😭😭 GAK NABI MUHAMMAD😭😭😭😭😭😭', '🎉🎉🎉🎉🎉🎉🎉🎉🤗🤗🤗🤗🤗', 'nmnm😢iiiii😢iii', 'Wih tung tung sahur keren bgt', '😥🤣🤣😅😆😄\nFighting for the best dengan rangkaian acara dimana terdiri dari berbagai sumber yang tidak bisa di gunakan untuk pasangan hguugringgkbfto di dalam tubuh manusia yang tidak bisa di gunakan']"
M_MDjsbHBdY,aku suka nonton sound horeg#memes #prisma3d,,DANEN,2025-09-04T11:29:00Z,https://www.youtube.com/watch?v=M_MDjsbHBdY,Pro,"['Rumahnya sampai kebalik ges', '☠️☠️☠️☠️💀', '😂💀☠️', 'Singkat padat berisik', '😂🧠🫁💃🕺🕺👩\u200d❤️\u200d💋\u200d👩🤬😡😠🕳️']"
9NvOtcqoSD8,"Sound Horeg Jatuh Ke Jalan, Suasana Mencekam! #soundhoreg #automobile #trending #karnaval #shorts",Festival yang seharusnya meriah mendadak berubah mencekam! Beberapa sound horeg jatuh berhamburan hingga ...,Disaster Sign,2025-08-30T04:17:43Z,https://www.youtube.com/watch?v=9NvOtcqoSD8,Netral,"['𝗧𝗶𝗺𝗼𝟰𝗗  Terbaik dahh', 'Kamu luar biasa! 🍁 𝐓𝐈𝐌𝐎𝟒𝐃 🍁 selalu mendukung langkah suksesmu.', 'Konten seperti ini yang dibutuhkan di YouTube. Sukses terus!,𝐓𝐈𝐌𝐎𝟒𝐃!', 'Setiap kalimat di video ini terasa tulus dan penuh makna.❤️𝐓𝐈𝐌𝐎𝟒𝐃❤️ Yang paling aku suka adalah bagaimana kamu bikin penonton merasa nyaman dan gak dihakimi. Sukses selalu buat kamu dan channel ini!', 'Cuma mau kasi masukan aja Bang, aku sering main di 𝐓𝐈𝐌𝐎𝟒𝐃  dan main disini sportif g selalu Rungkad bahkan sering dikasi menang']"
jcuDQHheZvk,Sound Horeg terbesar dari jogja‼️ HARCO JOGJA menyala🔥,,KENOP OFFICIAL NEW ,2025-07-20T23:00:50Z,https://www.youtube.com/watch?v=jcuDQHheZvk,Pro,"['Kerjaan setan....', 'Yang bagus suara lah. Bukan suara yang gak jelas', 'Hobi orang berotak minus', 'Gunane ku Yo opo to mas??', '😎😎😎😎😎']"
0RtQ7Lrf_b8,Pro Kontra Fatwa Haram Sound Horeg,Fenomena sound horeg ramai diperbincangkan publik. Suara bising yang kerap terdengar dalam pawai hiburan ini dianggap ...,CNN Indonesia,2025-07-18T16:00:04Z,https://www.youtube.com/watch?v=0RtQ7Lrf_b8,Kontra,"['Ap diskotik itu g hrm  ap komplek itu g hrm... Knp pemerintah g bisa tutup ada dengan hiburan MLM knp pemerintah g bisa tutup...', 'gak ada sound horeg haram para sound horeg cari nafkah/ makan sound horeg halal yang katanya sound horeg haram suruh duduk di samping sound horeg', 'Haram', 'Pantes Konoha nggk maju""  dikit"" haram apa"" bid\'ah dikit"" bawa"" agama.\nPantes kata Deddy Corbuzier "" Kebanyakan orang"" di Konoha itu SDM nya rendah IQ nya rata"" 78% setara dengan gorila "".\n\nPantes nggk maju"" apa"" dipermasalahin orang"" luar di negara maju udh menciptakan banyak penemuan teknologi terbaru yg bisa mempermudah kehidupan manusia.\n\nSingapore bisa maju karena Urusan Agama urusan pribadi masing"" orang, Gk boleh dibawa ke ruang publik kalo mau konsultasi soal agama silahkan bicarakan dengan pemuka agama masing"". \nDi Konoha masih ribut sana sini soal halal haram Pantes aj IQ nya jongkok.', 'Sound halal toa haram']"
gak-2gDzl6M,PRO KONTRA SOUND HOREG YANG DI FATWAKAN HARAM BEGINI TANGGAPAN WARGA,PRO KONTRA SOUND HOREG YANG DI FATWAKAN HARAM BEGINI TANGGAPAN WARGA #brewogaudio ...,ILATH LONDO,2025-07-13T11:45:21Z,https://www.youtube.com/watch?v=gak-2gDzl6M,Pro,"['Gimana mau maju Indonesiaku halal harom....', 'MUI YANG HARAM BUKAN SOUND HOREG.', 'haramm cangkemu kwi', 'Indosiar haram donk slalu ada acara orkes dangdut', ""Ma'af menurut saya, begini saja, gak usah ribet, yg mirip orang saraf atau gila itu, yg Pro atau yg Kontra, kalau saya pribadi gak benci dan juga gak senang.""]"
F2CT0-qGm-4,"🔴UNTUNG MANIS DI PRO KONTRA SOUND HOREG, Peserta Akui Sakit Dada Tapi Tetap Semangat","SEKILAS JAWA TIMUR, MALANG - Fenomena sound horeg, kini telah menjamur di Jawa Timur, salah satunya di Kabupaten ...",Harian Surya,2025-09-29T13:02:14Z,https://www.youtube.com/watch?v=F2CT0-qGm-4,Netral,[]
wNuW-MDbv_g,🔥 Ramai Pro Kontra Fatwa Haram Sound Horeg | Gus Kautsar Beri Jawaban Tegas &amp; Penuh Adab 🔥,"Ramai Pro Kontra Fatwa Haram Sound Horeg | Gus Kautsar Beri Jawaban Tegas & Penuh Adab Belakangan ini, Fatwa Haram ...",VAQHOD,2025-07-17T08:21:47Z,https://www.youtube.com/watch?v=wNuW-MDbv_g,Netral,"['yang saya suka dari Gus Kautsar, Gus Iqdam, Gus Baha dan ulama lain yang sejalan dengan beliau2 adalah tidak pernah menghalalkan yang haram walaupun mungkin beliau termasuk pelakunya. hal ini penting bagi kami2 yang awam. bahwa hukum agama sudah jelas halal haramnya. ketika kita bermaksiat jangan pernah mengatakan ini halal akan tetapi harus meyakini kita ini dosa...']"
hHy7aLAjNWs,"Pro Kontra Fatwa Sound Horeg, Gangguan atau Ekspresi Budaya?","KOMPAS.TV - Pro Kontra Fatwa Sound Horeg, Gangguan atau Ekspresi Budaya? #soundhoreg #fatwamui #jawatimur Sahabat ...",KOMPASTV JAWA TIMUR,2025-07-17T13:12:28Z,https://www.youtube.com/watch?v=hHy7aLAjNWs,Pro,"['Koplak son horek kok haramm miye ikii   😅😅😅', 'Televisi juga memberitakannya berlebihan..ini nmanya merugikan sepihak', 'Yang di vidio jangan yang negatip saja yang positif lebih bayak', 'Mui membuat kegaduhan masarakat', 'Haram karna menganggu disakitarnya Tampa alasan yg jelas jika untuk keperluan se saat misalnya acara pengajian atau acara pernikahan itu tidak apa']"
EyXQuNXevRc,PRO KONTRA KARNAVAL SOUND SYSTEM HOREG SAATNYA MEREKA BICARA,PRO KONTRA KARNAVAL SOUND SYSTEM HOREG SAATNYA MEREKA BICARA ...,ILATH LONDO,2025-07-28T13:40:21Z,https://www.youtube.com/watch?v=EyXQuNXevRc,Pro,"['Apa yg d ucap almarhum gusdur  pasti jd kenyataan', 'HAROOOMMM ke lak AGOMO...\nNEGORO lak yo ora thooo... \nBABI KAE HAROM MENURUT AGOMO.. \nNEGORO ora NGAROMAKE..  nyatane SEHAROM HAROME BABI,, ijih ulih dirungakno, dilihat,,.. Yooo..  ijih akih sing MANGAN... 😂😂😆', 'No komen....\n   Intinya semua harus di tempat kan pada tempat nya...\nKlo masyarakat Jawa timur suka dengan sound silahkan ..\nTapi saya ingat sabda Rasulullah...hukumnya apa....', 'Yg tidak suka sound horeg jngn didengarkan...\nKalau perlu ,bawa satu fuso hadapkan kerumah rumah yg gk suka sama sound horeg...', 'Lha ini yg heboh diluar pasuruan.dipasuruan sendiri aman""GK ada heboh soal sound horeg']"
TJxhN7ERcZI,Sound Horeg: Pro Kontra Sampai Budeg | Buser Investigasi,Keberadaan sound horeg sebagai sebuah hiburan terus menuai pro kontra di kalangan masyarakat. Ada yang memang fanatik ...,Liputan6,2025-09-07T11:00:06Z,https://www.youtube.com/watch?v=TJxhN7ERcZI,Pro,"['Sound horek ulah jameets', '10:34 murah meriah😂\nmurah ges awokawok klo dengerin doang klo telinga rusak yo dak tau kok tanya saya', 'Yg maksa siapa ...kalau gak iklas ya laporin polisi', 'iso ae ngarang cerito', 'Itu para pecinta horeq,yg katanya sukarela,ternyata pemerasan berkedok hiburan desa🤣🤣🤣🤣']"
NjK5f6ptbh0,[LIVE] Pro-Kontra Fatwa Haram &#39;Sound Horeg&#39; | Dua Sisi tvOne,"Dua Sisi, https://www.tvOnenews.com - [LIVE] Pro-Kontra Fatwa Haram 'Sound Horeg' | Dua Sisi tvOne Demam Sound horeg ...",tvOneNews ,2025-07-24T14:08:58Z,https://www.youtube.com/watch?v=NjK5f6ptbh0,Pro,"[""Sound Horeg = maksiat\n\nSmoga Allah tegur mereka\nAamiin Ya Rabbal 'aalamiin"", 'Aduh, muridnya masjid melati shawal kok diajak juga sih', 'Pemerintah pusat kurang greget menindaklanjuti kontra sound horeg', 'Kasian bngsa kita nih msih banyak yg terbelakang, atau malah kelinan mental...', 'Wesiyowesi ngomong opo seh jiancok aku ora paham']"
